review_ref,product_ref,customer_ref,star_rating,review_headline,review_content,submitted_date,helpful_count,image_count,reviewer_name,verified_purchase,moderation_status,total_votes,seller_response,review_language,submission_device,review_date_only
143,3616,1008,1,Total failure,Avoid this product at all costs. It's nothing like the description or photos.,2023-07-21T11:08:44Z,0,0,Customer 1008,True,Approved,0,We're sorry to hear about your experience. Please contact our support team.,en,iOS App,2023-07-21
144,4843,3339,2,Disappointed,Had issues right out of the box. Quality control seems lacking.,2021-05-08T13:38:31Z,40,0,Verified Customer,True,Approved,50,,en,Tablet,2021-05-08
145,3522,6741,3,Meets expectations,Meets basic expectations but doesn't stand out. You get what you pay for.,2025-06-25T09:22:25Z,2,0,Customer 6741,True,Pending,5,,en,Mobile Web,2025-06-25
146,699,2203,4,Very satisfied,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2025-12-24T11:45:36Z,0,0,A Verified Reviewer,True,Approved,1,,en,iOS App,2025-12-24
147,3927,1320,4,Very satisfied,Good value for money. Does what I needed it to do. Would consider buying again.,2025-12-10T01:23:37Z,0,0,Verified Purchaser,True,Approved,1,,en,Android App,2025-12-10
148,3185,7894,2,Would not recommend,Below my expectations. It works but feels cheaply made. Wouldn't buy again.,2025-07-26T04:35:29Z,27,0,Verified Purchaser,True,Approved,50,,en,Tablet,2025-07-26
149,1324,2354,5,Highly recommend!,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2024-06-01T17:23:11Z,0,0,Verified Purchaser,True,Approved,1,We appreciate your review and are happy you had a positive experience.,en,Tablet,2024-06-01
150,3192,6615,3,Average product,It works but I expected a bit more based on the description. Okay overall.,2024-02-06T00:00:00Z,3,0,A Customer,False,Approved,5,,es,iOS App,2024-02-06
151,1488,6309,3,Fair value,Decent product for the price point. Some features could be improved.,2024-09-13T00:00:00Z,13,0,Member 6309,False,Approved,20,,en,Android App,2024-09-13
152,3674,4024,4,Very satisfied,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-01-08T16:53:37Z,0,0,A Verified Reviewer,True,Approved,1,,en,Desktop,2025-01-08
153,2535,7799,3,Average product,Meets basic expectations but doesn't stand out. You get what you pay for.,2024-09-04T00:00:00Z,3,0,Member 7799,False,Flagged,5,,de,Desktop,2024-09-04
154,4745,4384,4,Recommended,Nice quality and works as expected. Customer service was helpful when I had questions.,2022-03-31T16:55:46Z,9,0,Verified Customer,True,Approved,15,,en,iOS App,2022-03-31
155,2462,4766,4,Happy with purchase,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-12-09T22:15:02Z,9,0,Verified Purchaser,True,Approved,10,,es,Desktop,2025-12-09
156,1138,5584,3,Nothing special,Decent product for the price point. Some features could be improved.,2025-12-24T00:00:00Z,0,0,Registered User,False,Flagged,0,,en,iOS App,2025-12-24
157,1389,4527,5,Worth every penny,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2024-06-17T00:00:00Z,8,0,A Customer,False,Approved,15,,en,Desktop,2024-06-17
158,3602,1012,5,Highly recommend!,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2025-07-08T01:03:31Z,0,0,Verified Buyer,True,Approved,1,,en,Mobile Web,2025-07-08
159,1704,5421,4,Nice product,Good value for money. Does what I needed it to do. Would consider buying again.,2024-08-27T00:00:00Z,0,3,User 5421,False,Approved,0,Thank you for taking the time to share your thoughts with us.,en,Mobile Web,2024-08-27
160,1969,442,4,Would buy again,Really good product overall. A few minor issues but nothing major. Would recommend.,2023-01-14T19:05:03Z,2,0,Customer 442,True,Approved,5,We appreciate your review and are happy you had a positive experience.,en,Tablet,2023-01-14
161,3156,2698,4,Good quality,Happy with this purchase. It works well and the quality is good for the price.,2024-10-09T00:00:00Z,0,0,A Customer,False,Approved,0,Thank you for taking the time to share your thoughts with us.,en,Desktop,2024-10-09
162,2780,4002,5,Couldn't be happier,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2024-05-22T16:47:32Z,7,2,Verified Purchaser,True,Approved,10,,en,iOS App,2024-05-22
163,2031,223,5,Highly recommend!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2021-03-02T02:15:10Z,0,0,Verified Buyer,True,Approved,0,,en,iOS App,2021-03-02
164,2390,8082,4,Good quality,Nice quality and works as expected. Customer service was helpful when I had questions.,2023-12-29T07:08:19Z,2,0,Verified Customer,True,Approved,4,,fr,iOS App,2023-12-29
165,4144,3317,4,Happy with purchase,Happy with this purchase. It works well and the quality is good for the price.,2025-01-19T00:00:00Z,10,2,Registered User,False,Approved,15,,en,Mobile Web,2025-01-19
166,1331,6573,5,Highly recommend!,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2024-06-01T00:00:00Z,9,0,Shopper,False,Approved,10,,en,Mobile Web,2024-06-01
167,1799,3706,4,Good quality,Nice quality and works as expected. Customer service was helpful when I had questions.,2022-09-09T08:35:56Z,0,0,Customer 3706,True,Approved,0,,es,Tablet,2022-09-09
168,4318,2630,5,Worth every penny,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2021-12-31T06:49:31Z,0,0,Verified Buyer,True,Approved,0,,it,Desktop,2021-12-31
169,3705,6564,3,Nothing special,Middle of the road product. Not bad but not great either. Fair value.,2024-01-12T03:46:58Z,0,5,Customer 6564,True,Approved,0,,en,Android App,2024-01-12
170,379,2191,5,Love it!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2023-07-15T12:23:47Z,9,0,Verified Purchaser,True,Approved,10,,en,Desktop,2023-07-15
171,4803,88,4,Very satisfied,Really good product overall. A few minor issues but nothing major. Would recommend.,2021-10-16T14:13:51Z,0,0,Customer 88,True,Approved,1,,en,iOS App,2021-10-16
172,3340,8593,3,Meets expectations,It works but I expected a bit more based on the description. Okay overall.,2025-07-16T03:16:42Z,0,0,Verified Customer,True,Rejected,0,,en,Desktop,2025-07-16
173,2921,8631,4,Recommended,Happy with this purchase. It works well and the quality is good for the price.,2024-11-14T07:40:53Z,0,1,A Verified Reviewer,True,Approved,1,We appreciate your honest feedback and will use it to improve our products.,it,Tablet,2024-11-14
174,1957,5268,5,Highly recommend!,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2025-11-30T00:00:00Z,0,0,User 5268,False,Approved,1,,en,Android App,2025-11-30
175,2523,8041,4,Would buy again,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2023-09-30T18:54:06Z,0,0,Verified Buyer,True,Approved,1,We appreciate your honest feedback and will use it to improve our products.,en,Desktop,2023-09-30
176,679,8559,4,Great product,Really good product overall. A few minor issues but nothing major. Would recommend.,2025-08-04T11:17:16Z,1,0,Verified Customer,True,Approved,2,,en,Tablet,2025-08-04
177,4546,3414,5,Couldn't be happier,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-12-02T07:50:04Z,0,0,Verified Buyer,True,Approved,1,,en,Desktop,2025-12-02
178,2185,2419,4,Happy with purchase,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2024-06-03T05:02:06Z,0,0,A Verified Reviewer,True,Approved,0,We appreciate your review and are happy you had a positive experience.,en,iOS App,2024-06-03
179,3574,6262,5,Couldn't be happier,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2018-07-03T02:35:35Z,0,0,Customer 6262,True,Pending,0,,pt,Desktop,2018-07-03
180,812,3430,5,Love it!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2015-07-05T04:27:04Z,0,0,Customer 3430,True,Approved,0,,en,Desktop,2015-07-05
181,2858,9228,4,Would buy again,Good value for money. Does what I needed it to do. Would consider buying again.,2025-02-06T00:00:00Z,0,1,Member 9228,False,Approved,0,,en,Tablet,2025-02-06
182,2935,2623,5,Best purchase ever,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2023-06-10T02:53:19Z,5,0,A Verified Reviewer,True,Approved,10,Thank you for your kind words! We hope to serve you again soon.,en,Mobile Web,2023-06-10
183,3857,1037,5,Highly recommend!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2023-03-07T22:05:28Z,0,0,A Verified Reviewer,True,Approved,0,,en,Desktop,2023-03-07
184,2976,9002,3,Does the job,Decent product for the price point. Some features could be improved.,2021-12-20T06:45:08Z,3,0,Customer 9002,True,Approved,4,,en,Desktop,2021-12-20
185,1877,189,3,Acceptable,Meets basic expectations but doesn't stand out. You get what you pay for.,2021-01-29T14:52:32Z,1,3,Customer 189,True,Approved,3,,en,Tablet,2021-01-29
186,2218,9164,3,Fair value,It works but I expected a bit more based on the description. Okay overall.,2024-04-04T00:00:00Z,8,0,Member 9164,False,Approved,15,,en,Desktop,2024-04-04
187,819,5559,3,Does the job,It's an average product. Nothing special but it gets the job done adequately.,2022-12-04T21:51:25Z,0,2,A Verified Reviewer,True,Flagged,1,,en,iOS App,2022-12-04
188,2515,5165,4,Solid choice,Happy with this purchase. It works well and the quality is good for the price.,2025-05-29T00:00:00Z,3,0,A Customer,False,Approved,4,,it,iOS App,2025-05-29
189,3866,6815,1,Complete waste,Complete waste of money. This product stopped working after just two days.,2023-02-07T00:50:14Z,0,0,A Verified Reviewer,True,Approved,0,,es,Mobile Web,2023-02-07
190,778,6889,4,Would buy again,Good value for money. Does what I needed it to do. Would consider buying again.,2024-05-21T00:00:00Z,0,0,A Customer,False,Approved,0,Thank you for your feedback! We're glad you enjoyed the product.,es,iOS App,2024-05-21
191,2513,1734,3,Nothing special,Middle of the road product. Not bad but not great either. Fair value.,2023-11-04T10:53:47Z,0,0,Verified Buyer,True,Pending,0,,en,Desktop,2023-11-04
192,2374,8371,4,Great product,Really good product overall. A few minor issues but nothing major. Would recommend.,2025-08-22T00:00:00Z,0,0,Member 8371,False,Approved,1,,en,iOS App,2025-08-22
193,4408,3772,3,Fair value,Decent product for the price point. Some features could be improved.,2025-10-25T22:22:43Z,0,2,Verified Purchaser,True,Approved,1,,en,Desktop,2025-10-25
194,279,1681,3,Acceptable,Meets basic expectations but doesn't stand out. You get what you pay for.,2024-04-01T00:00:00Z,0,2,User 1681,False,Pending,1,,en,Desktop,2024-04-01
195,4217,4742,2,Not great,Product arrived damaged and customer service was slow to respond. Not happy.,2022-07-30T07:22:18Z,1,1,Verified Customer,True,Approved,2,,es,Desktop,2022-07-30
196,727,256,4,Solid choice,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2025-04-03T10:36:58Z,7,0,Verified Customer,True,Approved,10,,de,iOS App,2025-04-03
197,1667,3603,2,Underwhelming,Had issues right out of the box. Quality control seems lacking.,2025-12-14T00:00:00Z,7,0,Member 3603,False,Approved,10,,it,Android App,2025-12-14
198,2471,8546,4,Would buy again,Happy with this purchase. It works well and the quality is good for the price.,2025-09-28T00:00:00Z,0,1,Registered User,False,Approved,1,,en,Tablet,2025-09-28
199,1688,9047,5,Amazing quality,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2024-06-29T00:00:00Z,3,0,Registered User,False,Approved,5,,en,Desktop,2024-06-29
200,4662,7051,3,Average product,It's an average product. Nothing special but it gets the job done adequately.,2025-06-08T00:00:00Z,1,0,Registered User,False,Approved,2,We appreciate your honest feedback and will use it to improve our products.,en,Desktop,2025-06-08
201,510,2693,5,Best purchase ever,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-06-17T00:00:00Z,2,0,Registered User,False,Approved,3,,en,Desktop,2025-06-17
202,1849,3684,5,Outstanding!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-10-22T01:37:42Z,1,2,Verified Buyer,True,Flagged,2,,en,Desktop,2025-10-22
203,3283,181,4,Nice product,Good value for money. Does what I needed it to do. Would consider buying again.,2020-12-31T16:42:55Z,1,2,Verified Customer,True,Approved,2,,en,Desktop,2020-12-31
204,443,6011,5,Outstanding!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-12-02T00:00:00Z,0,0,Shopper,False,Approved,0,We appreciate your honest feedback and will use it to improve our products.,en,Tablet,2025-12-02
205,4346,2047,5,Best purchase ever,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2025-12-10T00:00:00Z,2,4,Registered User,False,Approved,4,,it,Mobile Web,2025-12-10
206,4237,296,4,Very satisfied,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2025-09-19T00:00:00Z,0,1,A Customer,False,Approved,1,,en,iOS App,2025-09-19
207,4739,1380,5,Perfect!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2024-10-14T00:00:00Z,0,1,Member 1380,False,Approved,0,Thank you for your feedback! We're glad you enjoyed the product.,en,Android App,2024-10-14
208,1537,176,5,Five stars deserved,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-03-02T00:00:00Z,5,5,A Customer,False,Approved,10,,de,iOS App,2025-03-02
209,3398,4702,5,Exceeded expectations,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2024-11-19T00:00:00Z,1,0,Shopper,False,Approved,2,We appreciate your review and are happy you had a positive experience.,en,iOS App,2024-11-19
210,4243,8780,4,Great product,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-04-16T00:24:13Z,79,0,Customer 8780,True,Approved,100,,en,Android App,2025-04-16
211,3454,2395,4,Solid choice,Good value for money. Does what I needed it to do. Would consider buying again.,2024-01-10T00:00:00Z,0,0,A Customer,False,Approved,0,We appreciate your review and are happy you had a positive experience.,en,Tablet,2024-01-10
212,3899,9557,4,Happy with purchase,Happy with this purchase. It works well and the quality is good for the price.,2024-03-05T07:15:56Z,4,0,A Verified Reviewer,True,Approved,5,,en,Tablet,2024-03-05
213,1875,9502,5,Best purchase ever,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2022-11-13T07:38:56Z,13,0,Customer 9502,True,Approved,15,,en,iOS App,2022-11-13
214,1129,3582,5,Love it!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-09-22T00:00:00Z,0,1,Shopper,False,Approved,0,Thank you for your kind words! We hope to serve you again soon.,en,Android App,2025-09-22
