review_ref,product_ref,customer_ref,star_rating,review_headline,review_content,submitted_date,helpful_count,image_count,reviewer_name,verified_purchase,moderation_status,total_votes,seller_response,review_language,submission_device,review_date_only
147,284,321,5,Exceeded expectations,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-12-03T00:00:00Z,1,0,Member 321,False,Approved,2,,en,iOS App,2025-12-03
148,293,209,5,Five stars deserved,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2019-10-16T15:31:56Z,44,2,A Verified Reviewer,True,Approved,50,,en,Tablet,2019-10-16
149,449,352,4,Solid choice,Nice quality and works as expected. Customer service was helpful when I had questions.,2024-03-28T00:00:00Z,0,0,Shopper,False,Rejected,0,,en,Android App,2024-03-28
150,392,185,4,Would buy again,Really good product overall. A few minor issues but nothing major. Would recommend.,2025-02-06T07:10:52Z,17,0,Verified Customer,True,Approved,20,,en,Desktop,2025-02-06
151,417,34,1,Awful quality,Complete waste of money. This product stopped working after just two days.,2024-02-25T00:00:00Z,0,0,User 34,False,Flagged,1,,en,iOS App,2024-02-25
152,344,62,5,Highly recommend!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-12-14T00:00:00Z,0,0,Shopper,False,Approved,0,,en,Desktop,2025-12-14
153,416,328,4,Solid choice,Good value for money. Does what I needed it to do. Would consider buying again.,2024-12-15T00:00:00Z,1,2,A Customer,False,Approved,2,,en,iOS App,2024-12-15
154,52,204,5,Exceeded expectations,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2018-07-03T16:16:51Z,0,0,A Verified Reviewer,True,Approved,0,,en,iOS App,2018-07-03
155,489,296,5,Best purchase ever,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-06-04T23:07:26Z,7,0,Verified Purchaser,True,Approved,10,,fr,Android App,2025-06-04
156,489,296,5,Best purchase ever,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-07-31T23:07:26Z,0,0,Verified Purchaser,True,Approved,0,,en,Desktop,2025-07-31
157,432,91,1,Stay away,Avoid this product at all costs. It's nothing like the description or photos.,2024-12-27T18:27:07Z,0,0,Verified Customer,True,Approved,1,We appreciate your honest feedback and will use it to improve our products.,en,Android App,2024-12-27
158,297,89,5,Exceeded expectations,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2024-08-22T21:13:27Z,0,0,Verified Buyer,True,Approved,0,,de,Desktop,2024-08-22
159,52,150,5,Amazing quality,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2024-03-02T21:29:49Z,0,0,Verified Purchaser,True,Approved,0,,en,iOS App,2024-03-02
160,104,116,5,Love it!,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2025-11-25T15:55:17Z,1,0,Verified Purchaser,True,Pending,2,,en,Desktop,2025-11-25
161,13,251,4,Very satisfied,Really good product overall. A few minor issues but nothing major. Would recommend.,2021-10-09T21:17:34Z,6,0,Customer 251,True,Approved,10,,en,Desktop,2021-10-09
162,463,222,5,Amazing quality,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-04-11T00:00:00Z,3,0,Shopper,False,Approved,4,,en,Desktop,2025-04-11
163,299,251,5,Love it!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2021-11-20T21:17:34Z,0,2,Verified Customer,True,Pending,1,,en,iOS App,2021-11-20
164,299,251,5,Five stars deserved,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2021-07-18T21:17:34Z,0,0,Customer 251,True,Approved,0,,en,Android App,2021-07-18
165,91,298,5,Outstanding!,Fantastic product! It does exactly what it promises and more. Very happy customer here.,2023-12-27T00:00:00Z,7,0,Registered User,False,Approved,10,Thank you for taking the time to share your thoughts with us.,en,Android App,2023-12-27
166,342,409,4,Solid choice,Really good product overall. A few minor issues but nothing major. Would recommend.,2025-11-23T11:51:32Z,0,0,Verified Buyer,True,Approved,0,,en,Desktop,2025-11-23
167,483,280,4,Recommended,Nice quality and works as expected. Customer service was helpful when I had questions.,2017-09-25T10:27:55Z,0,0,Verified Purchaser,True,Approved,0,,en,Tablet,2017-09-25
168,462,269,4,Solid choice,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-03-22T00:00:00Z,0,0,User 269,False,Approved,0,Thank you for your kind words! We hope to serve you again soon.,en,Tablet,2024-03-22
169,483,280,4,Nice product,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2017-10-27T10:27:55Z,0,0,Verified Customer,True,Approved,0,We appreciate your review and are happy you had a positive experience.,en,Android App,2017-10-27
170,72,159,4,Great product,Nice quality and works as expected. Customer service was helpful when I had questions.,2025-11-04T00:00:00Z,0,0,Registered User,False,Approved,0,,es,Desktop,2025-11-04
171,276,110,5,Best purchase ever,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2021-04-18T01:21:26Z,1,0,Verified Buyer,True,Approved,2,,en,Tablet,2021-04-18
172,158,286,4,Nice product,Happy with this purchase. It works well and the quality is good for the price.,2024-09-11T00:00:00Z,0,0,Shopper,False,Approved,1,,en,Desktop,2024-09-11
173,175,317,5,Best purchase ever,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-08-04T06:12:07Z,1,1,Verified Buyer,True,Approved,2,,pt,Tablet,2025-08-04
174,209,150,2,Poor quality,Below my expectations. It works but feels cheaply made. Wouldn't buy again.,2024-04-10T07:29:49Z,0,0,A Verified Reviewer,True,Approved,0,,en,iOS App,2024-04-10
175,403,278,4,Happy with purchase,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-05-02T00:00:00Z,0,0,User 278,False,Approved,0,,en,Tablet,2024-05-02
176,378,150,2,Not worth it,Disappointed with this purchase. The quality is not as good as advertised.,2024-03-09T21:29:49Z,0,0,Verified Customer,True,Approved,0,,en,Desktop,2024-03-09
177,293,209,5,Love it!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2019-05-13T15:31:56Z,0,0,A Verified Reviewer,True,Approved,1,Thank you for your kind words! We hope to serve you again soon.,en,iOS App,2019-05-13
178,182,289,4,Solid choice,Really good product overall. A few minor issues but nothing major. Would recommend.,2024-10-02T00:00:00Z,4,0,Registered User,False,Approved,5,,en,Mobile Web,2024-10-02
179,136,225,5,Worth every penny,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2024-12-01T00:00:00Z,5,0,Shopper,False,Pending,10,,en,Android App,2024-12-01
180,258,110,3,Average product,Decent product for the price point. Some features could be improved.,2024-11-29T00:00:00Z,11,0,Shopper,False,Rejected,15,,en,Mobile Web,2024-11-29
181,146,303,4,Would buy again,Good value for money. Does what I needed it to do. Would consider buying again.,2025-09-04T00:00:00Z,2,0,Registered User,False,Approved,4,We appreciate your review and are happy you had a positive experience.,en,Mobile Web,2025-09-04
182,102,77,4,Great product,Happy with this purchase. It works well and the quality is good for the price.,2024-08-17T02:32:24Z,3,0,Verified Buyer,True,Approved,5,,en,Android App,2024-08-17
183,69,255,5,Couldn't be happier,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2025-01-17T00:00:00Z,0,0,Shopper,False,Approved,0,,en,Desktop,2025-01-17
184,295,342,4,Happy with purchase,Happy with this purchase. It works well and the quality is good for the price.,2018-09-18T09:41:23Z,6,1,Verified Purchaser,True,Approved,10,,es,Desktop,2018-09-18
185,293,209,5,Amazing quality,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2019-08-26T15:31:56Z,0,0,Customer 209,True,Approved,1,,en,Desktop,2019-08-26
186,143,179,5,Amazing quality,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-10-30T00:00:00Z,0,0,A Customer,False,Approved,1,We appreciate your review and are happy you had a positive experience.,en,Android App,2025-10-30
187,10,333,5,Exceeded expectations,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-12-24T01:48:09Z,3,0,Verified Purchaser,True,Approved,5,Thank you for taking the time to share your thoughts with us.,en,Android App,2025-12-24
188,379,137,4,Very satisfied,Happy with this purchase. It works well and the quality is good for the price.,2024-03-13T00:00:00Z,1,2,Registered User,False,Flagged,2,,en,Desktop,2024-03-13
189,355,302,5,Perfect!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-03-06T00:00:00Z,0,1,Shopper,False,Approved,1,,en,Desktop,2025-03-06
190,392,296,3,Fair value,Middle of the road product. Not bad but not great either. Fair value.,2025-06-11T23:07:26Z,0,0,Customer 296,True,Approved,1,,en,Android App,2025-06-11
191,413,326,1,Do not buy,Avoid this product at all costs. It's nothing like the description or photos.,2025-08-30T00:00:00Z,1,0,Shopper,False,Approved,2,,es,Desktop,2025-08-30
192,76,26,3,Decent quality,Decent product for the price point. Some features could be improved.,2025-05-05T20:56:10Z,6,5,A Verified Reviewer,True,Pending,10,,en,Tablet,2025-05-05
193,272,206,4,Very satisfied,Good value for money. Does what I needed it to do. Would consider buying again.,2024-12-29T08:48:26Z,0,3,Customer 206,True,Approved,0,,en,Desktop,2024-12-29
194,244,333,3,It's okay,Middle of the road product. Not bad but not great either. Fair value.,2025-12-02T01:48:09Z,1,1,Verified Buyer,True,Approved,2,,it,Android App,2025-12-02
195,385,452,5,Five stars deserved,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2022-09-22T13:11:16Z,2,0,Verified Customer,True,Approved,5,Thank you for your kind words! We hope to serve you again soon.,de,Tablet,2022-09-22
196,257,200,2,Below expectations,Disappointed with this purchase. The quality is not as good as advertised.,2024-10-07T14:59:22Z,1,0,Verified Purchaser,True,Approved,2,,en,Desktop,2024-10-07
197,21,223,5,Excellent product!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-11-18T00:00:00Z,0,0,Registered User,False,Rejected,0,,es,iOS App,2025-11-18
198,267,475,2,Poor quality,Disappointed with this purchase. The quality is not as good as advertised.,2025-08-14T00:00:00Z,0,0,A Customer,False,Approved,0,We appreciate your review and are happy you had a positive experience.,en,Desktop,2025-08-14
199,121,432,5,Outstanding!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-12-02T00:00:00Z,1,0,Member 432,False,Approved,2,Thank you for taking the time to share your thoughts with us.,en,iOS App,2025-12-02
200,293,209,4,Happy with purchase,Really good product overall. A few minor issues but nothing major. Would recommend.,2019-06-05T15:31:56Z,0,0,Verified Customer,True,Approved,0,We appreciate your review and are happy you had a positive experience.,en,Tablet,2019-06-05
201,227,452,5,Highly recommend!,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2023-01-20T13:11:16Z,7,0,A Verified Reviewer,True,Approved,10,,en,Desktop,2023-01-20
202,489,54,4,Good quality,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2022-05-13T06:37:21Z,0,0,Verified Customer,True,Approved,0,,es,Android App,2022-05-13
203,64,282,4,Would buy again,Good value for money. Does what I needed it to do. Would consider buying again.,2025-11-27T20:49:43Z,3,1,Verified Buyer,True,Approved,4,,en,Desktop,2025-11-27
204,182,49,5,Couldn't be happier,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2025-12-22T19:58:09Z,15,0,Verified Buyer,True,Pending,20,,en,Mobile Web,2025-12-22
205,429,332,5,Exceeded expectations,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2025-06-29T00:00:00Z,1,0,User 332,False,Approved,2,,en,Desktop,2025-06-29
206,473,282,5,Worth every penny,Top-notch quality and great value for money. Would definitely purchase from this brand again.,2025-11-26T20:49:43Z,3,0,Verified Purchaser,True,Approved,5,,en,Desktop,2025-11-26
207,311,115,5,Highly recommend!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-04-09T03:33:47Z,3,1,Verified Buyer,True,Approved,4,,en,Android App,2025-04-09
208,220,223,4,Happy with purchase,Good value for money. Does what I needed it to do. Would consider buying again.,2022-01-30T03:10:34Z,1,1,Verified Buyer,True,Approved,2,,en,Mobile Web,2022-01-30
209,339,187,5,Couldn't be happier,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2024-07-28T00:00:00Z,2,0,User 187,False,Approved,4,,en,Tablet,2024-07-28
210,276,198,1,Stay away,Do not buy! This is a scam product. I want my money back immediately.,2024-08-11T00:00:00Z,0,4,Shopper,False,Approved,1,We appreciate your honest feedback and will use it to improve our products.,en,Desktop,2024-08-11
211,41,207,5,Love it!,This product exceeded all my expectations. The quality is outstanding and it works perfectly.,2025-10-09T00:00:00Z,0,0,Member 207,False,Approved,1,,en,Android App,2025-10-09
212,356,347,2,Not worth it,Below my expectations. It works but feels cheaply made. Wouldn't buy again.,2025-12-07T00:00:00Z,0,3,Registered User,False,Pending,1,,en,Mobile Web,2025-12-07
213,241,243,5,Excellent product!,I've been using this for weeks now and I'm absolutely thrilled with it. Highly recommended!,2018-12-05T12:59:40Z,18,1,Customer 243,True,Approved,20,,en,Tablet,2018-12-05
214,276,348,3,It's okay,It works but I expected a bit more based on the description. Okay overall.,2025-02-14T00:00:00Z,75,0,User 348,False,Approved,100,,en,Mobile Web,2025-02-14
215,107,277,4,Happy with purchase,Nice quality and works as expected. Customer service was helpful when I had questions.,2024-09-13T00:00:00Z,0,0,A Customer,False,Approved,0,,en,iOS App,2024-09-13
216,366,243,5,Five stars deserved,Best purchase I've made in a long time. The build quality is excellent and it arrived quickly.,2024-03-03T00:00:00Z,2,1,Registered User,False,Approved,3,Thank you for your feedback! We're glad you enjoyed the product.,es,iOS App,2024-03-03
217,91,187,4,Solid choice,Solid product that delivers on its promises. Shipping was fast and packaging was good.,2024-07-10T14:33:36Z,0,0,Customer 187,True,Pending,1,,en,Android App,2024-07-10
